Transaction Id,Jenis Sayuran,Berat (ton),Tanggal Transaksi,Destinasi,Total Biaya,Biaya Kirim
460,Sawi Putih,0.5599999999999999,2022-04-05,Pasar Pasundan Sukabumi,1400000.0,3762631.47
460,Cabe Chilli,0.5599999999999999,2022-04-05,Pasar Gudang Sukabumi,1400000.0,3762631.47
461,Tomat,0.48,2022-04-06,Pasar Induk,1200000.0,2059741.02
461,Buncis,0.48,2022-04-06,Pasar Pasundan Sukabumi,1200000.0,2059741.02
461,Cabe Chilli,0.48,2022-04-06,Pasar Bogor,1200000.0,2059741.02
461,Kol,0.48,2022-04-06,Pasar Pasundan Sukabumi,1200000.0,2059741.02
461,Sawi Putih,0.48,2022-04-06,Pasar Pasundan Sukabumi,1200000.0,2059741.02
462,Kol,1.025,2022-04-07,Pasar Induk,2050000.0,2046973.65
462,Tomat,1.025,2022-04-07,Pasar Induk,2050000.0,2046973.65
462,Cabe Chilli,1.025,2022-04-07,Pasar Induk,2050000.0,2046973.65
462,Sawi Putih,1.025,2022-04-07,Pasar Gudang Sukabumi,2050000.0,2046973.65
463,Kol,1.375,2022-04-08,Pasar Induk,2750000.0,2238326.5
463,Buncis,1.375,2022-04-08,Pasar Gudang Sukabumi,2750000.0,2238326.5
463,Tomat,1.375,2022-04-08,Pasar Bogor,2750000.0,2238326.5
463,Cabe Kriting,1.375,2022-04-08,Pasar Induk,2750000.0,2238326.5
464,Buncis,0.5599999999999999,2022-04-09,Pasar Gudang Sukabumi,1400000.0,3101902.23
464,Cabe Kriting,0.5599999999999999,2022-04-09,Pasar Gudang Sukabumi,1400000.0,3101902.23
464,Tomat,0.5599999999999999,2022-04-09,Pasar Induk,1400000.0,3101902.23
464,Cabe Chilli,0.5599999999999999,2022-04-09,Pasar Bogor,1400000.0,3101902.23
464,Kol,0.5599999999999999,2022-04-09,Pasar Pasundan Sukabumi,1400000.0,3101902.23
465,Cabe Rawit,0.575,2022-04-10,Pasar Induk,1150000.0,1918581.62
465,Sawi Putih,0.575,2022-04-10,Pasar Bogor,1150000.0,1918581.62
465,Buncis,0.575,2022-04-10,Pasar Bogor,1150000.0,1918581.62
465,Kol,0.575,2022-04-10,Pasar Pasundan Sukabumi,1150000.0,1918581.62
466,Cabe Rawit,0.96,2022-04-11,Pasar Induk,2400000.0,3798517.12
466,Cabe Chilli,0.96,2022-04-11,Pasar Gudang Sukabumi,2400000.0,3798517.12
466,Kol,0.96,2022-04-11,Pasar Gudang Sukabumi,2400000.0,3798517.12
466,Sawi Putih,0.96,2022-04-11,Pasar Induk,2400000.0,3798517.12
466,Tomat,0.96,2022-04-11,Pasar Pasundan Sukabumi,2400000.0,3798517.12
467,Cabe Kriting,1.1,2022-04-12,Pasar Gudang Sukabumi,2200000.0,2284774.53
467,Cabe Rawit,1.1,2022-04-12,Pasar Bogor,2200000.0,2284774.53
467,Tomat,1.1,2022-04-12,Pasar Induk,2200000.0,2284774.53
467,Cabe Chilli,1.1,2022-04-12,Pasar Bogor,2200000.0,2284774.53
468,Cabe Chilli,0.9199999999999999,2022-04-13,Pasar Gudang Sukabumi,2300000.0,2473104.44
468,Sawi Putih,0.9199999999999999,2022-04-13,Pasar Pasundan Sukabumi,2300000.0,2473104.44
468,Cabe Kriting,0.9199999999999999,2022-04-13,Pasar Bogor,2300000.0,2473104.44
468,Buncis,0.9199999999999999,2022-04-13,Pasar Pasundan Sukabumi,2300000.0,2473104.44
468,Kol,0.9199999999999999,2022-04-13,Pasar Pasundan Sukabumi,2300000.0,2473104.44
469,Kol,0.9,2022-04-14,Pasar Gudang Sukabumi,2250000.0,2000523.57
469,Buncis,0.9,2022-04-14,Pasar Pasundan Sukabumi,2250000.0,2000523.57
469,Tomat,0.9,2022-04-14,Pasar Induk,2250000.0,2000523.57
469,Cabe Kriting,0.9,2022-04-14,Pasar Pasundan Sukabumi,2250000.0,2000523.57
469,Sawi Putih,0.9,2022-04-14,Pasar Induk,2250000.0,2000523.57
470,Buncis,0.9,2022-04-15,Pasar Pasundan Sukabumi,1800000.0,1722284.07
470,Kol,0.9,2022-04-15,Pasar Gudang Sukabumi,1800000.0,1722284.07
470,Cabe Kriting,0.9,2022-04-15,Pasar Bogor,1800000.0,1722284.07
470,Cabe Chilli,0.9,2022-04-15,Pasar Induk,1800000.0,1722284.07
471,Buncis,0.9500000000000001,2022-04-16,Pasar Gudang Sukabumi,2850000.0,2162153.21
471,Cabe Rawit,0.9500000000000001,2022-04-16,Pasar Induk,2850000.0,2162153.21
471,Cabe Kriting,0.9500000000000001,2022-04-16,Pasar Bogor,2850000.0,2162153.21
471,Cabe Chilli,0.9500000000000001,2022-04-16,Pasar Induk,2850000.0,2162153.21
471,Tomat,0.9500000000000001,2022-04-16,Pasar Bogor,2850000.0,2162153.21
471,Kol,0.9500000000000001,2022-04-16,Pasar Bogor,2850000.0,2162153.21
472,Cabe Rawit,0.4166666666666667,2022-04-17,Pasar Pasundan Sukabumi,1250000.0,3896754.81
472,Cabe Kriting,0.4166666666666667,2022-04-17,Pasar Pasundan Sukabumi,1250000.0,3896754.81
472,Tomat,0.4166666666666667,2022-04-17,Pasar Induk,1250000.0,3896754.81
472,Sawi Putih,0.4166666666666667,2022-04-17,Pasar Induk,1250000.0,3896754.81
472,Buncis,0.4166666666666667,2022-04-17,Pasar Gudang Sukabumi,1250000.0,3896754.81
472,Kol,0.4166666666666667,2022-04-17,Pasar Gudang Sukabumi,1250000.0,3896754.81
473,Cabe Chilli,0.875,2022-04-18,Pasar Pasundan Sukabumi,1750000.0,3813808.25
473,Sawi Putih,0.875,2022-04-18,Pasar Gudang Sukabumi,1750000.0,3813808.25
473,Cabe Kriting,0.875,2022-04-18,Pasar Pasundan Sukabumi,1750000.0,3813808.25
473,Buncis,0.875,2022-04-18,Pasar Bogor,1750000.0,3813808.25
474,Sawi Putih,0.48333333333333334,2022-04-19,Pasar Bogor,1450000.0,1823858.21
474,Kol,0.48333333333333334,2022-04-19,Pasar Induk,1450000.0,1823858.21
474,Cabe Chilli,0.48333333333333334,2022-04-19,Pasar Bogor,1450000.0,1823858.21
474,Cabe Kriting,0.48333333333333334,2022-04-19,Pasar Bogor,1450000.0,1823858.21
474,Cabe Rawit,0.48333333333333334,2022-04-19,Pasar Gudang Sukabumi,1450000.0,1823858.21
474,Tomat,0.48333333333333334,2022-04-19,Pasar Bogor,1450000.0,1823858.21
475,Buncis,0.7166666666666667,2022-04-20,Pasar Bogor,2150000.0,2910621.38
475,Cabe Kriting,0.7166666666666667,2022-04-20,Pasar Gudang Sukabumi,2150000.0,2910621.38
475,Tomat,0.7166666666666667,2022-04-20,Pasar Pasundan Sukabumi,2150000.0,2910621.38
475,Kol,0.7166666666666667,2022-04-20,Pasar Induk,2150000.0,2910621.38
475,Cabe Chilli,0.7166666666666667,2022-04-20,Pasar Pasundan Sukabumi,2150000.0,2910621.38
475,Sawi Putih,0.7166666666666667,2022-04-20,Pasar Induk,2150000.0,2910621.38
476,Tomat,0.4,2022-04-21,Pasar Gudang Sukabumi,1000000.0,3096688.13
476,Kol,0.4,2022-04-21,Pasar Gudang Sukabumi,1000000.0,3096688.13
476,Buncis,0.4,2022-04-21,Pasar Bogor,1000000.0,3096688.13
476,Sawi Putih,0.4,2022-04-21,Pasar Bogor,1000000.0,3096688.13
476,Cabe Rawit,0.4,2022-04-21,Pasar Bogor,1000000.0,3096688.13
477,Tomat,0.55,2022-04-22,Pasar Gudang Sukabumi,1100000.0,3685700.86
477,Kol,0.55,2022-04-22,Pasar Bogor,1100000.0,3685700.86
477,Cabe Chilli,0.55,2022-04-22,Pasar Bogor,1100000.0,3685700.86
477,Sawi Putih,0.55,2022-04-22,Pasar Induk,1100000.0,3685700.86
478,Kol,0.65,2022-04-23,Pasar Gudang Sukabumi,1300000.0,1569400.83
478,Tomat,0.65,2022-04-23,Pasar Induk,1300000.0,1569400.83
478,Cabe Kriting,0.65,2022-04-23,Pasar Induk,1300000.0,1569400.83
478,Buncis,0.65,2022-04-23,Pasar Induk,1300000.0,1569400.83
479,Sawi Putih,0.7333333333333334,2022-04-24,Pasar Bogor,2200000.0,3369445.29
479,Tomat,0.7333333333333334,2022-04-24,Pasar Pasundan Sukabumi,2200000.0,3369445.29
479,Cabe Kriting,0.7333333333333334,2022-04-24,Pasar Pasundan Sukabumi,2200000.0,3369445.29
479,Cabe Rawit,0.7333333333333334,2022-04-24,Pasar Gudang Sukabumi,2200000.0,3369445.29
479,Cabe Chilli,0.7333333333333334,2022-04-24,Pasar Pasundan Sukabumi,2200000.0,3369445.29
479,Kol,0.7333333333333334,2022-04-24,Pasar Gudang Sukabumi,2200000.0,3369445.29
480,Sawi Putih,0.7999999999999999,2022-04-25,Pasar Pasundan Sukabumi,2400000.0,3452198.3
480,Kol,0.7999999999999999,2022-04-25,Pasar Gudang Sukabumi,2400000.0,3452198.3
480,Cabe Rawit,0.7999999999999999,2022-04-25,Pasar Induk,2400000.0,3452198.3
480,Tomat,0.7999999999999999,2022-04-25,Pasar Bogor,2400000.0,3452198.3
480,Cabe Kriting,0.7999999999999999,2022-04-25,Pasar Induk,2400000.0,3452198.3
480,Cabe Chilli,0.7999999999999999,2022-04-25,Pasar Gudang Sukabumi,2400000.0,3452198.3
481,Buncis,0.78,2022-04-26,Pasar Induk,1950000.0,1994155.76
481,Cabe Rawit,0.78,2022-04-26,Pasar Gudang Sukabumi,1950000.0,1994155.76
481,Kol,0.78,2022-04-26,Pasar Bogor,1950000.0,1994155.76
481,Tomat,0.78,2022-04-26,Pasar Gudang Sukabumi,1950000.0,1994155.76
481,Cabe Kriting,0.78,2022-04-26,Pasar Induk,1950000.0,1994155.76
482,Cabe Chilli,0.95,2022-04-27,Pasar Bogor,1900000.0,2161342.44
482,Cabe Rawit,0.95,2022-04-27,Pasar Pasundan Sukabumi,1900000.0,2161342.44
482,Tomat,0.95,2022-04-27,Pasar Induk,1900000.0,2161342.44
482,Kol,0.95,2022-04-27,Pasar Gudang Sukabumi,1900000.0,2161342.44
483,Buncis,0.5833333333333334,2022-04-28,Pasar Pasundan Sukabumi,1750000.0,3764564.05
483,Cabe Kriting,0.5833333333333334,2022-04-28,Pasar Pasundan Sukabumi,1750000.0,3764564.05
483,Cabe Chilli,0.5833333333333334,2022-04-28,Pasar Gudang Sukabumi,1750000.0,3764564.05
483,Kol,0.5833333333333334,2022-04-28,Pasar Pasundan Sukabumi,1750000.0,3764564.05
483,Sawi Putih,0.5833333333333334,2022-04-28,Pasar Pasundan Sukabumi,1750000.0,3764564.05
483,Cabe Rawit,0.5833333333333334,2022-04-28,Pasar Induk,1750000.0,3764564.05
484,Kol,0.525,2022-04-29,Pasar Gudang Sukabumi,1050000.0,3011529.02
484,Buncis,0.525,2022-04-29,Pasar Induk,1050000.0,3011529.02
484,Sawi Putih,0.525,2022-04-29,Pasar Bogor,1050000.0,3011529.02
484,Cabe Chilli,0.525,2022-04-29,Pasar Bogor,1050000.0,3011529.02
485,Buncis,1.125,2022-04-30,Pasar Gudang Sukabumi,2250000.0,2380522.04
485,Cabe Chilli,1.125,2022-04-30,Pasar Bogor,2250000.0,2380522.04
485,Cabe Rawit,1.125,2022-04-30,Pasar Pasundan Sukabumi,2250000.0,2380522.04
485,Sawi Putih,1.125,2022-04-30,Pasar Pasundan Sukabumi,2250000.0,2380522.04
486,Buncis,0.3333333333333333,2022-05-01,Pasar Induk,1000000.0,1828235.89
486,Sawi Putih,0.3333333333333333,2022-05-01,Pasar Gudang Sukabumi,1000000.0,1828235.89
486,Cabe Kriting,0.3333333333333333,2022-05-01,Pasar Pasundan Sukabumi,1000000.0,1828235.89
486,Tomat,0.3333333333333333,2022-05-01,Pasar Gudang Sukabumi,1000000.0,1828235.89
486,Cabe Chilli,0.3333333333333333,2022-05-01,Pasar Gudang Sukabumi,1000000.0,1828235.89
486,Cabe Rawit,0.3333333333333333,2022-05-01,Pasar Induk,1000000.0,1828235.89
487,Buncis,1.275,2022-05-02,Pasar Pasundan Sukabumi,2550000.0,1719163.26
487,Cabe Rawit,1.275,2022-05-02,Pasar Gudang Sukabumi,2550000.0,1719163.26
487,Kol,1.275,2022-05-02,Pasar Induk,2550000.0,1719163.26
487,Cabe Kriting,1.275,2022-05-02,Pasar Gudang Sukabumi,2550000.0,1719163.26
488,Kol,0.52,2022-05-03,Pasar Induk,1300000.0,3145540.64
488,Tomat,0.52,2022-05-03,Pasar Bogor,1300000.0,3145540.64
488,Cabe Chilli,0.52,2022-05-03,Pasar Pasundan Sukabumi,1300000.0,3145540.64
488,Cabe Rawit,0.52,2022-05-03,Pasar Pasundan Sukabumi,1300000.0,3145540.64
488,Sawi Putih,0.52,2022-05-03,Pasar Induk,1300000.0,3145540.64
489,Buncis,1.0,2022-05-04,Pasar Induk,2500000.0,3220272.39
489,Cabe Kriting,1.0,2022-05-04,Pasar Induk,2500000.0,3220272.39
489,Cabe Chilli,1.0,2022-05-04,Pasar Bogor,2500000.0,3220272.39
489,Cabe Rawit,1.0,2022-05-04,Pasar Pasundan Sukabumi,2500000.0,3220272.39
489,Tomat,1.0,2022-05-04,Pasar Pasundan Sukabumi,2500000.0,3220272.39
490,Tomat,0.3666666666666667,2022-05-05,Pasar Induk,1100000.0,3673193.09
490,Sawi Putih,0.3666666666666667,2022-05-05,Pasar Gudang Sukabumi,1100000.0,3673193.09
490,Cabe Kriting,0.3666666666666667,2022-05-05,Pasar Gudang Sukabumi,1100000.0,3673193.09
490,Cabe Rawit,0.3666666666666667,2022-05-05,Pasar Induk,1100000.0,3673193.09
490,Buncis,0.3666666666666667,2022-05-05,Pasar Bogor,1100000.0,3673193.09
490,Cabe Chilli,0.3666666666666667,2022-05-05,Pasar Gudang Sukabumi,1100000.0,3673193.09
491,Sawi Putih,0.675,2022-05-06,Pasar Bogor,1350000.0,3966699.67
491,Cabe Chilli,0.675,2022-05-06,Pasar Bogor,1350000.0,3966699.67
491,Cabe Rawit,0.675,2022-05-06,Pasar Pasundan Sukabumi,1350000.0,3966699.67
491,Tomat,0.675,2022-05-06,Pasar Induk,1350000.0,3966699.67
492,Kol,0.48333333333333334,2022-05-07,Pasar Gudang Sukabumi,1450000.0,2883292.34
492,Buncis,0.48333333333333334,2022-05-07,Pasar Induk,1450000.0,2883292.34
492,Tomat,0.48333333333333334,2022-05-07,Pasar Pasundan Sukabumi,1450000.0,2883292.34
492,Cabe Chilli,0.48333333333333334,2022-05-07,Pasar Pasundan Sukabumi,1450000.0,2883292.34
492,Cabe Kriting,0.48333333333333334,2022-05-07,Pasar Gudang Sukabumi,1450000.0,2883292.34
492,Cabe Rawit,0.48333333333333334,2022-05-07,Pasar Gudang Sukabumi,1450000.0,2883292.34
493,Buncis,0.74,2022-05-08,Pasar Pasundan Sukabumi,1850000.0,2140115.15
493,Cabe Kriting,0.74,2022-05-08,Pasar Bogor,1850000.0,2140115.15
493,Cabe Rawit,0.74,2022-05-08,Pasar Gudang Sukabumi,1850000.0,2140115.15
493,Kol,0.74,2022-05-08,Pasar Bogor,1850000.0,2140115.15
493,Cabe Chilli,0.74,2022-05-08,Pasar Induk,1850000.0,2140115.15
494,Buncis,1.275,2022-05-09,Pasar Bogor,2550000.0,3465822.2
494,Kol,1.275,2022-05-09,Pasar Gudang Sukabumi,2550000.0,3465822.2
494,Cabe Rawit,1.275,2022-05-09,Pasar Bogor,2550000.0,3465822.2
494,Tomat,1.275,2022-05-09,Pasar Gudang Sukabumi,2550000.0,3465822.2
495,Cabe Chilli,0.7,2022-05-10,Pasar Bogor,1400000.0,2411287.82
495,Tomat,0.7,2022-05-10,Pasar Gudang Sukabumi,1400000.0,2411287.82
495,Kol,0.7,2022-05-10,Pasar Gudang Sukabumi,1400000.0,2411287.82
495,Cabe Kriting,0.7,2022-05-10,Pasar Induk,1400000.0,2411287.82
496,Cabe Rawit,0.64,2022-05-11,Pasar Induk,1600000.0,2965507.77
496,Cabe Kriting,0.64,2022-05-11,Pasar Gudang Sukabumi,1600000.0,2965507.77
496,Cabe Chilli,0.64,2022-05-11,Pasar Induk,1600000.0,2965507.77
496,Tomat,0.64,2022-05-11,Pasar Pasundan Sukabumi,1600000.0,2965507.77
496,Kol,0.64,2022-05-11,Pasar Bogor,1600000.0,2965507.77
497,Tomat,0.48333333333333334,2022-05-12,Pasar Induk,1450000.0,3875531.11
497,Sawi Putih,0.48333333333333334,2022-05-12,Pasar Pasundan Sukabumi,1450000.0,3875531.11
497,Kol,0.48333333333333334,2022-05-12,Pasar Bogor,1450000.0,3875531.11
497,Buncis,0.48333333333333334,2022-05-12,Pasar Pasundan Sukabumi,1450000.0,3875531.11
497,Cabe Rawit,0.48333333333333334,2022-05-12,Pasar Bogor,1450000.0,3875531.11
497,Cabe Kriting,0.48333333333333334,2022-05-12,Pasar Induk,1450000.0,3875531.11
498,Kol,0.9400000000000001,2022-05-13,Pasar Induk,2350000.0,3158031.25
498,Cabe Chilli,0.9400000000000001,2022-05-13,Pasar Bogor,2350000.0,3158031.25
498,Sawi Putih,0.9400000000000001,2022-05-13,Pasar Bogor,2350000.0,3158031.25
498,Tomat,0.9400000000000001,2022-05-13,Pasar Bogor,2350000.0,3158031.25
498,Cabe Rawit,0.9400000000000001,2022-05-13,Pasar Induk,2350000.0,3158031.25
499,Cabe Kriting,0.8800000000000001,2022-05-14,Pasar Gudang Sukabumi,2200000.0,3857096.7
499,Kol,0.8800000000000001,2022-05-14,Pasar Bogor,2200000.0,3857096.7
499,Tomat,0.8800000000000001,2022-05-14,Pasar Pasundan Sukabumi,2200000.0,3857096.7
499,Cabe Chilli,0.8800000000000001,2022-05-14,Pasar Gudang Sukabumi,2200000.0,3857096.7
499,Buncis,0.8800000000000001,2022-05-14,Pasar Pasundan Sukabumi,2200000.0,3857096.7
500,Kol,0.3833333333333333,2022-05-15,Pasar Bogor,1150000.0,2034673.97
500,Cabe Rawit,0.3833333333333333,2022-05-15,Pasar Pasundan Sukabumi,1150000.0,2034673.97
500,Buncis,0.3833333333333333,2022-05-15,Pasar Pasundan Sukabumi,1150000.0,2034673.97
500,Cabe Chilli,0.3833333333333333,2022-05-15,Pasar Bogor,1150000.0,2034673.97
500,Sawi Putih,0.3833333333333333,2022-05-15,Pasar Induk,1150000.0,2034673.97
500,Cabe Kriting,0.3833333333333333,2022-05-15,Pasar Gudang Sukabumi,1150000.0,2034673.97
501,Kol,0.675,2022-05-16,Pasar Induk,1350000.0,3753102.35
501,Cabe Chilli,0.675,2022-05-16,Pasar Induk,1350000.0,3753102.35
501,Cabe Kriting,0.675,2022-05-16,Pasar Induk,1350000.0,3753102.35
501,Sawi Putih,0.675,2022-05-16,Pasar Gudang Sukabumi,1350000.0,3753102.35
502,Cabe Kriting,0.8400000000000001,2022-05-17,Pasar Bogor,2100000.0,2423263.42
502,Tomat,0.8400000000000001,2022-05-17,Pasar Bogor,2100000.0,2423263.42
502,Buncis,0.8400000000000001,2022-05-17,Pasar Pasundan Sukabumi,2100000.0,2423263.42
502,Sawi Putih,0.8400000000000001,2022-05-17,Pasar Bogor,2100000.0,2423263.42
502,Kol,0.8400000000000001,2022-05-17,Pasar Bogor,2100000.0,2423263.42
503,Cabe Kriting,1.35,2022-05-18,Pasar Pasundan Sukabumi,2700000.0,3356775.28
503,Kol,1.35,2022-05-18,Pasar Bogor,2700000.0,3356775.28
503,Buncis,1.35,2022-05-18,Pasar Gudang Sukabumi,2700000.0,3356775.28
503,Sawi Putih,1.35,2022-05-18,Pasar Induk,2700000.0,3356775.28
504,Cabe Rawit,0.75,2022-05-19,Pasar Induk,2250000.0,3483328.06
504,Tomat,0.75,2022-05-19,Pasar Bogor,2250000.0,3483328.06
504,Cabe Kriting,0.75,2022-05-19,Pasar Gudang Sukabumi,2250000.0,3483328.06
504,Sawi Putih,0.75,2022-05-19,Pasar Bogor,2250000.0,3483328.06
504,Kol,0.75,2022-05-19,Pasar Induk,2250000.0,3483328.06
504,Buncis,0.75,2022-05-19,Pasar Bogor,2250000.0,3483328.06
505,Cabe Kriting,1.275,2022-05-20,Pasar Bogor,2550000.0,2588364.66
505,Kol,1.275,2022-05-20,Pasar Bogor,2550000.0,2588364.66
505,Sawi Putih,1.275,2022-05-20,Pasar Gudang Sukabumi,2550000.0,2588364.66
505,Buncis,1.275,2022-05-20,Pasar Pasundan Sukabumi,2550000.0,2588364.66
506,Cabe Rawit,0.975,2022-05-21,Pasar Induk,1950000.0,3270969.13
506,Cabe Chilli,0.975,2022-05-21,Pasar Gudang Sukabumi,1950000.0,3270969.13
506,Kol,0.975,2022-05-21,Pasar Bogor,1950000.0,3270969.13
506,Cabe Kriting,0.975,2022-05-21,Pasar Induk,1950000.0,3270969.13
507,Cabe Rawit,1.475,2022-05-22,Pasar Induk,2950000.0,1965345.34
507,Buncis,1.475,2022-05-22,Pasar Bogor,2950000.0,1965345.34
507,Cabe Kriting,1.475,2022-05-22,Pasar Bogor,2950000.0,1965345.34
507,Kol,1.475,2022-05-22,Pasar Gudang Sukabumi,2950000.0,1965345.34
508,Cabe Chilli,1.475,2022-05-23,Pasar Gudang Sukabumi,2950000.0,2570989.59
508,Kol,1.475,2022-05-23,Pasar Induk,2950000.0,2570989.59
508,Tomat,1.475,2022-05-23,Pasar Induk,2950000.0,2570989.59
508,Cabe Kriting,1.475,2022-05-23,Pasar Gudang Sukabumi,2950000.0,2570989.59
509,Cabe Chilli,0.78,2022-05-24,Pasar Induk,1950000.0,1727502.78
509,Sawi Putih,0.78,2022-05-24,Pasar Pasundan Sukabumi,1950000.0,1727502.78
509,Tomat,0.78,2022-05-24,Pasar Induk,1950000.0,1727502.78
509,Cabe Rawit,0.78,2022-05-24,Pasar Gudang Sukabumi,1950000.0,1727502.78
509,Kol,0.78,2022-05-24,Pasar Pasundan Sukabumi,1950000.0,1727502.78
510,Cabe Rawit,0.96,2022-05-25,Pasar Induk,2400000.0,2793248.41
510,Tomat,0.96,2022-05-25,Pasar Gudang Sukabumi,2400000.0,2793248.41
510,Cabe Kriting,0.96,2022-05-25,Pasar Gudang Sukabumi,2400000.0,2793248.41
510,Sawi Putih,0.96,2022-05-25,Pasar Bogor,2400000.0,2793248.41
510,Buncis,0.96,2022-05-25,Pasar Bogor,2400000.0,2793248.41
511,Cabe Rawit,0.54,2022-05-26,Pasar Induk,1350000.0,3942231.29
511,Kol,0.54,2022-05-26,Pasar Induk,1350000.0,3942231.29
511,Sawi Putih,0.54,2022-05-26,Pasar Pasundan Sukabumi,1350000.0,3942231.29
511,Cabe Chilli,0.54,2022-05-26,Pasar Pasundan Sukabumi,1350000.0,3942231.29
511,Buncis,0.54,2022-05-26,Pasar Bogor,1350000.0,3942231.29
512,Sawi Putih,1.45,2022-05-27,Pasar Gudang Sukabumi,2900000.0,3442886.15
512,Kol,1.45,2022-05-27,Pasar Pasundan Sukabumi,2900000.0,3442886.15
512,Cabe Chilli,1.45,2022-05-27,Pasar Gudang Sukabumi,2900000.0,3442886.15
512,Cabe Rawit,1.45,2022-05-27,Pasar Bogor,2900000.0,3442886.15
513,Cabe Kriting,0.5333333333333333,2022-05-28,Pasar Induk,1600000.0,2838007.07
513,Cabe Chilli,0.5333333333333333,2022-05-28,Pasar Gudang Sukabumi,1600000.0,2838007.07
513,Tomat,0.5333333333333333,2022-05-28,Pasar Bogor,1600000.0,2838007.07
513,Buncis,0.5333333333333333,2022-05-28,Pasar Induk,1600000.0,2838007.07
513,Sawi Putih,0.5333333333333333,2022-05-28,Pasar Induk,1600000.0,2838007.07
513,Cabe Rawit,0.5333333333333333,2022-05-28,Pasar Gudang Sukabumi,1600000.0,2838007.07
514,Cabe Chilli,0.9,2022-05-29,Pasar Bogor,2250000.0,1918377.56
514,Sawi Putih,0.9,2022-05-29,Pasar Bogor,2250000.0,1918377.56
514,Buncis,0.9,2022-05-29,Pasar Gudang Sukabumi,2250000.0,1918377.56
514,Cabe Rawit,0.9,2022-05-29,Pasar Bogor,2250000.0,1918377.56
514,Tomat,0.9,2022-05-29,Pasar Gudang Sukabumi,2250000.0,1918377.56
515,Kol,0.6,2022-05-30,Pasar Bogor,1800000.0,1575498.16
515,Cabe Kriting,0.6,2022-05-30,Pasar Pasundan Sukabumi,1800000.0,1575498.16
515,Cabe Chilli,0.6,2022-05-30,Pasar Bogor,1800000.0,1575498.16
515,Tomat,0.6,2022-05-30,Pasar Gudang Sukabumi,1800000.0,1575498.16
515,Sawi Putih,0.6,2022-05-30,Pasar Bogor,1800000.0,1575498.16
515,Buncis,0.6,2022-05-30,Pasar Gudang Sukabumi,1800000.0,1575498.16
516,Cabe Kriting,0.9800000000000001,2022-05-31,Pasar Pasundan Sukabumi,2450000.0,1522467.88
516,Buncis,0.9800000000000001,2022-05-31,Pasar Pasundan Sukabumi,2450000.0,1522467.88
516,Cabe Rawit,0.9800000000000001,2022-05-31,Pasar Bogor,2450000.0,1522467.88
516,Cabe Chilli,0.9800000000000001,2022-05-31,Pasar Induk,2450000.0,1522467.88
516,Tomat,0.9800000000000001,2022-05-31,Pasar Pasundan Sukabumi,2450000.0,1522467.88
517,Buncis,0.52,2022-06-01,Pasar Bogor,1300000.0,2011447.47
517,Cabe Kriting,0.52,2022-06-01,Pasar Induk,1300000.0,2011447.47
517,Kol,0.52,2022-06-01,Pasar Bogor,1300000.0,2011447.47
517,Cabe Chilli,0.52,2022-06-01,Pasar Pasundan Sukabumi,1300000.0,2011447.47
517,Cabe Rawit,0.52,2022-06-01,Pasar Bogor,1300000.0,2011447.47
518,Buncis,0.52,2022-06-02,Pasar Induk,1300000.0,1674760.21
518,Cabe Kriting,0.52,2022-06-02,Pasar Bogor,1300000.0,1674760.21
518,Tomat,0.52,2022-06-02,Pasar Bogor,1300000.0,1674760.21
518,Cabe Rawit,0.52,2022-06-02,Pasar Gudang Sukabumi,1300000.0,1674760.21
518,Cabe Chilli,0.52,2022-06-02,Pasar Pasundan Sukabumi,1300000.0,1674760.21
519,Buncis,0.9199999999999999,2022-06-03,Pasar Induk,2300000.0,2010926.26
519,Cabe Chilli,0.9199999999999999,2022-06-03,Pasar Bogor,2300000.0,2010926.26
519,Tomat,0.9199999999999999,2022-06-03,Pasar Gudang Sukabumi,2300000.0,2010926.26
519,Kol,0.9199999999999999,2022-06-03,Pasar Induk,2300000.0,2010926.26
519,Sawi Putih,0.9199999999999999,2022-06-03,Pasar Bogor,2300000.0,2010926.26
520,Sawi Putih,0.9500000000000001,2022-06-04,Pasar Bogor,2850000.0,3693333.25
520,Cabe Rawit,0.9500000000000001,2022-06-04,Pasar Bogor,2850000.0,3693333.25
520,Cabe Chilli,0.9500000000000001,2022-06-04,Pasar Bogor,2850000.0,3693333.25
520,Buncis,0.9500000000000001,2022-06-04,Pasar Pasundan Sukabumi,2850000.0,3693333.25
520,Cabe Kriting,0.9500000000000001,2022-06-04,Pasar Gudang Sukabumi,2850000.0,3693333.25
520,Tomat,0.9500000000000001,2022-06-04,Pasar Bogor,2850000.0,3693333.25
521,Cabe Chilli,0.6166666666666667,2022-06-05,Pasar Induk,1850000.0,3696264.68
521,Cabe Kriting,0.6166666666666667,2022-06-05,Pasar Pasundan Sukabumi,1850000.0,3696264.68
521,Tomat,0.6166666666666667,2022-06-05,Pasar Pasundan Sukabumi,1850000.0,3696264.68
521,Buncis,0.6166666666666667,2022-06-05,Pasar Induk,1850000.0,3696264.68
521,Kol,0.6166666666666667,2022-06-05,Pasar Pasundan Sukabumi,1850000.0,3696264.68
521,Cabe Rawit,0.6166666666666667,2022-06-05,Pasar Gudang Sukabumi,1850000.0,3696264.68
522,Cabe Chilli,0.9833333333333334,2022-06-06,Pasar Pasundan Sukabumi,2950000.0,2743961.97
522,Cabe Rawit,0.9833333333333334,2022-06-06,Pasar Bogor,2950000.0,2743961.97
