ID,Sawi Putih,Cabe Chilli,Cabe Kriting,Cabe Rawit,Kol,Buncis,Tanggal Penjualan,Penjualan total per hari,Ongkos Kirim,Lokasi Pengiriman
503,0,635.4690745,0,919.894208,297.2380358,306.0915701,5/18/2022,2158.692888,1079346.444,Pasar Gudang
504,0,696.1356328,242.4853189,405.9629902,0,2908.146922,5/19/2022,4252.730864,2126365.432,Pasar Gudang
505,0,247.4158453,262.5325622,0,4150.646717,254.3087567,5/20/2022,4914.903881,2457451.94,Pasar Gudang
506,539.5465779,936.8384465,474.4852962,0,0,0,5/21/2022,1950.870321,975435.1603,Pasar Bogor
507,0,0,0,3063.441232,374.7990578,389.5127168,5/22/2022,3827.753007,1913876.503,Pasar Bogor
508,0,0,0,254.004538,821.8340699,1336.259353,5/23/2022,2412.097961,1206048.981,Pasar Bogor
509,0,911.4172592,1489.494698,0,406.5389985,0,5/24/2022,2807.450956,1403725.478,Pasar Gudang
510,0,1186.524627,244.7833806,0,3413.240519,262.9430663,5/25/2022,5107.491593,2553745.797,Pasar Pasundan
511,380.3292314,247.8249593,253.2776688,0,0,2060.671391,5/26/2022,2942.10325,1471051.625,Pasar Bogor
512,0,262.0811301,0,0,258.564622,3402.266733,5/27/2022,3922.912485,1961456.242,Pasar Gudang
513,692.7271117,420.0744657,792.5092004,0,1589.614962,0,5/28/2022,3494.92574,1747462.87,Pasar Induk
514,0,0,400.1974231,261.0413482,259.1347522,2476.812731,5/29/2022,3397.186255,1698593.127,Pasar Pasundan
515,0,0,259.7720358,2186.047703,1296.169248,0,5/30/2022,3741.988986,1870994.493,Pasar Induk
516,969.0389827,1192.389575,0,0,0,456.2052271,5/31/2022,2617.633784,1308816.892,Pasar Pasundan
517,0,0,1354.373683,0,1715.716264,1937.292128,6/1/2022,5007.382075,2503691.037,Pasar Bogor
518,1832.349769,0,0,0,928.3710739,1958.73486,6/2/2022,4719.455703,2359727.852,Pasar Bogor
519,484.5878361,772.8396645,849.0851271,0,0,0,6/3/2022,2106.512628,1053256.314,Pasar Pasundan
520,3006.103531,629.7479356,0,470.5991068,349.7163102,0,6/4/2022,4456.166884,2228083.442,Pasar Pasundan
521,1081.978659,249.5659647,2373.400028,0,0,890.3301547,6/5/2022,4595.274806,2297637.403,Pasar Pasundan
522,490.6378322,0,2726.127326,263.2543667,0,0,6/6/2022,3480.019525,1740009.762,Pasar Induk
523,3231.040486,0,0,1597.772622,320.047631,0,6/7/2022,5148.860739,2574430.369,Pasar Induk
524,343.5500867,242.9012413,0,2307.038273,0,2111.301359,6/8/2022,5004.79096,2502395.48,Pasar Bogor
525,613.1433418,470.8661538,457.4895562,3478.763364,0,0,6/9/2022,5020.262416,2510131.208,Pasar Induk
526,576.752748,457.3574354,0,0,1424.223433,2380.508061,6/10/2022,4838.841677,2419420.839,Pasar Pasundan
527,1091.062485,369.4898119,2297.131275,0,0,1270.72622,6/11/2022,5028.409792,2514204.896,Pasar Induk
528,0,0,2225.994839,690.5541999,648.6262052,1461.10222,6/12/2022,5026.277464,2513138.732,Pasar Bogor
529,287.7256877,286.6714031,1269.433259,0,3110.742581,0,6/13/2022,4954.572931,2477286.465,Pasar Bogor
530,0,2598.623017,0,0,275.3940412,2062.52052,6/14/2022,4936.537578,2468268.789,Pasar Pasundan
531,432.7770989,1170.683578,364.3033011,0,2611.463686,0,6/15/2022,4579.227664,2289613.832,Pasar Bogor
532,365.3219767,844.0234498,0,0,302.5198209,3412.544056,6/16/2022,4924.409304,2462204.652,Pasar Bogor
533,0,0,0,3829.95483,227.3028267,950.4241805,6/17/2022,5007.681837,2503840.919,Pasar Pasundan
534,3378.72223,1026.299766,0,673.3204313,0,0,6/18/2022,5078.342427,2539171.214,Pasar Induk
535,212.54163,4415.178181,0,0,295.3459549,0,6/19/2022,4923.065765,2461532.883,Pasar Pasundan
536,0,0,517.0082606,494.3642995,4137.584145,0,6/20/2022,5148.956706,2574478.353,Pasar Bogor
537,0,4548.300869,0,0,314.8473074,233.0241345,6/21/2022,5096.172311,2548086.156,Pasar Pasundan
538,1475.764616,0,2736.374032,0,0,708.5961948,6/22/2022,4920.734843,2460367.422,Pasar Induk
539,0,400.2539368,4108.874499,344.6447865,0,0,6/23/2022,4853.773222,2426886.611,Pasar Bogor
540,1006.659674,2986.397263,0,793.2238927,0,322.8842472,6/24/2022,5109.165077,2554582.539,Pasar Pasundan
541,0,363.3104897,0,0,1699.168568,2729.454278,6/25/2022,4791.933336,2395966.668,Pasar Bogor
542,239.8052474,0,0,1370.653372,1068.499841,2311.312284,6/26/2022,4990.270744,2495135.372,Pasar Pasundan
543,372.0192962,567.8933303,1856.129574,0,1801.319327,0,6/27/2022,4597.361528,2298680.764,Pasar Gudang
544,1022.458281,0,464.076439,0,2391.120895,0,6/28/2022,3877.655616,1938827.808,Pasar Pasundan
545,370.779821,0,3742.435966,487.908907,0,379.0165494,6/29/2022,4980.141244,2490070.622,Pasar Induk
546,446.0406693,0,1766.350464,0,2524.907544,395.5756637,6/30/2022,5132.874341,2566437.171,Pasar Bogor
547,445.0687807,0,694.6140778,1137.257491,2701.342793,0,7/1/2022,4978.283142,2489141.571,Pasar Induk
548,0,2576.992295,0,1086.2516,985.8681557,0,7/2/2022,4649.112051,2324556.025,Pasar Induk
549,1210.30416,0,0,627.8603655,0,538.8120775,7/3/2022,2376.976603,1188488.301,Pasar Pasundan
550,0,373.3530319,4380.408371,0,0,0,7/4/2022,4753.761402,2376880.701,Pasar Bogor
551,2128.066335,2057.118654,545.0884596,0,210.5645894,0,7/5/2022,4940.838039,2470419.019,Pasar Pasundan
552,0,370.4906129,0,1243.620936,0,1655.139311,7/6/2022,3269.25086,1634625.43,Pasar Gudang
553,0,381.3009386,0,2818.078525,0,1410.976781,7/7/2022,4610.356244,2305178.122,Pasar Bogor
554,0,458.1854968,0,0,238.5508222,2574.589677,7/8/2022,3271.325995,1635662.998,Pasar Pasundan
555,0,4712.654982,0,0,0,113.3588674,7/9/2022,4826.013849,2413006.925,Pasar Bogor
556,0,1798.725424,0,2569.373299,0,559.9575238,7/10/2022,4928.056247,2464028.123,Pasar Pasundan
557,0,484.7829825,0,934.9135082,2465.572173,0,7/11/2022,3885.268663,1942634.332,Pasar Bogor
558,804.0742722,3180.234443,649.0772485,0,0,251.0880636,7/12/2022,4884.474027,2442237.013,Pasar Bogor
559,1486.194693,0,668.4649822,0,918.461459,0,7/13/2022,3073.121134,1536560.567,Pasar Pasundan
560,0,371.1729453,0,0,4546.331461,0,7/14/2022,4917.504406,2458752.203,Pasar Pasundan
561,687.2959215,641.5800852,0,1780.367495,538.8526989,0,7/15/2022,3648.0962,1824048.1,Pasar Bogor
562,0,0,387.331084,3059.439207,1169.434741,0,7/16/2022,4616.205032,2308102.516,Pasar Induk
563,0,0,1092.450948,3395.105477,522.7333412,0,7/17/2022,5010.289766,2505144.883,Pasar Gudang
564,296.6128345,0,3906.18566,0,821.9173318,0,7/18/2022,5024.715826,2512357.913,Pasar Bogor
565,296.1172228,3270.333462,490.3778556,0,0,0,7/19/2022,4056.828541,2028414.27,Pasar Pasundan
566,0,3461.966488,691.1663074,0,900.4278596,0,7/20/2022,5053.560655,2526780.328,Pasar Bogor
567,1554.370642,1352.520062,2011.895774,0,0,0,7/21/2022,4918.786478,2459393.239,Pasar Bogor
568,173.5512679,4485.381492,537.0297442,0,0,0,7/22/2022,5195.962504,2597981.252,Pasar Pasundan
569,0,240.5886723,4869.048267,0,0,0,7/23/2022,5109.636939,2554818.469,Pasar Pasundan
570,0,0,0,3181.664306,372.4710065,1193.796502,7/24/2022,4747.931814,2373965.907,Pasar Induk
571,225.285007,3897.008372,0,955.9424398,0,0,7/25/2022,5078.235819,2539117.91,Pasar Gudang
572,0,0,4101.6988,442.7665875,323.4955594,0,7/26/2022,4867.960947,2433980.474,Pasar Pasundan
573,259.7480637,0,4235.531886,0,0,419.1397326,7/27/2022,4914.419682,2457209.841,Pasar Gudang
574,0,0,0,456.3951112,3947.199881,0,7/28/2022,4403.594992,2201797.496,Pasar Pasundan
575,0,0,0,4232.807358,244.5076177,0,7/29/2022,4477.314976,2238657.488,Pasar Pasundan
576,906.4096653,2856.248692,0,303.7161676,0,963.8418817,7/30/2022,5030.216406,2515108.203,Pasar Bogor
577,0,0,0,637.1543586,1591.085804,1621.487958,7/31/2022,3849.728121,1924864.06,Pasar Induk
578,0,261.1927766,0,0,2029.48878,412.0309386,8/1/2022,2702.712495,1351356.248,Pasar Bogor
579,626.103431,682.3871032,0,1127.348953,249.5203046,0,8/2/2022,2685.359792,1342679.896,Pasar Bogor
580,395.7518165,0,551.209422,0,3103.964383,0,8/3/2022,4050.925622,2025462.811,Pasar Gudang
581,0,254.0248613,259.3126241,3789.798238,0,0,8/4/2022,4303.135724,2151567.862,Pasar Bogor
582,318.5911358,0,0,0,547.2625343,2999.793515,8/5/2022,3865.647185,1932823.593,Pasar Induk
583,0,257.5639144,0,0,696.7030731,3849.996695,8/6/2022,4804.263682,2402131.841,Pasar Pasundan
584,692.8695366,620.6942207,0,796.6804256,407.4148155,0,8/7/2022,2517.658998,1258829.499,Pasar Pasundan
585,0,0,0,1988.459893,2023.790616,402.1260446,8/8/2022,4414.376554,2207188.277,Pasar Gudang
586,0,610.2150256,0,1876.287684,751.8530648,340.1383739,8/9/2022,3578.494148,1789247.074,Pasar Pasundan
587,993.5289695,1225.02585,0,0,906.0254693,0,8/10/2022,3124.580289,1562290.145,Pasar Pasundan
588,0,0,242.9715956,812.1225021,2200.64773,0,8/11/2022,3255.741827,1627870.914,Pasar Bogor
589,1644.182807,0,0,447.4115547,0,1243.258687,8/12/2022,3334.853048,1667426.524,Pasar Bogor
590,1598.157165,481.8448676,0,0,0,430.1611457,8/13/2022,2510.163179,1255081.589,Pasar Induk
591,279.3397968,197.1505392,0,0,0,4472.72779,8/14/2022,4949.218126,2474609.063,Pasar Induk
592,0,2372.823716,0,0,322.8259591,0,8/15/2022,2695.649675,1347824.837,Pasar Gudang
593,0,0,537.9161292,0,4054.463729,251.7581817,8/16/2022,4844.13804,2422069.02,Pasar Pasundan
594,885.8385187,0,1855.772898,0,1445.53536,0,8/17/2022,4187.146776,2093573.388,Pasar Gudang
595,0,504.2385507,646.381492,0,1866.579084,0,8/18/2022,3017.199126,1508599.563,Pasar Pasundan
596,0,859.4474796,0,0,1627.987594,486.1210993,8/19/2022,2973.556173,1486778.087,Pasar Pasundan
597,0,0,289.5563189,250.8710221,0,4661.431112,8/20/2022,5201.858453,2600929.227,Pasar Bogor
598,0,1521.059658,258.0015503,469.2419348,0,336.9269762,8/21/2022,2585.23012,1292615.06,Pasar Gudang
599,752.4085455,2297.213527,328.6372631,259.8775448,0,0,8/22/2022,3638.136881,1819068.44,Pasar Gudang
600,3091.870433,642.6716995,373.7005436,699.8986831,0,0,8/23/2022,4808.141359,2404070.68,Pasar Pasundan
601,0,480.3252424,0,0,3132.812538,361.8228383,8/24/2022,3974.960619,1987480.309,Pasar Induk
602,0,954.9533912,532.7982113,568.7305466,0,0,8/25/2022,2056.482149,1028241.075,Pasar Bogor
603,2475.420105,308.8208311,0,0,1866.769686,0,8/26/2022,4651.010622,2325505.311,Pasar Pasundan
604,2908.86382,0,252.0553229,1126.977202,0,0,8/27/2022,4287.896345,2143948.173,Pasar Pasundan
605,0,1809.79461,0,325.9244708,1064.672002,0,8/28/2022,3200.391083,1600195.542,Pasar Pasundan
606,319.9512613,0,284.95319,2495.570978,0,1362.524388,8/29/2022,4462.999817,2231499.908,Pasar Bogor
607,1146.25006,250.9261408,0,0,0,3778.664901,8/30/2022,5175.841102,2587920.551,Pasar Bogor
608,340.1031041,755.2912013,1132.573188,0,0,0,8/31/2022,2227.967493,1113983.747,Pasar Pasundan
609,0,2708.183933,261.4852712,0,0,0,9/1/2022,2969.669204,1484834.602,Pasar Induk
610,494.4001724,3115.689172,0,338.1124368,0,336.3655263,9/2/2022,4284.567307,2142283.654,Pasar Gudang
611,0,0,254.1394927,0,3851.960266,366.4304604,9/3/2022,4472.530219,2236265.11,Pasar Pasundan
612,0,1764.033986,0,1922.518634,398.2140241,0,9/4/2022,4084.766644,2042383.322,Pasar Bogor
613,692.8356672,0,0,1582.101874,0,1087.920206,9/5/2022,3362.857747,1681428.873,Pasar Bogor
614,0,283.3292934,254.9208975,2404.662547,463.1573981,0,9/6/2022,3406.070136,1703035.068,Pasar Induk
615,1362.009406,0,0,0,329.1572259,3339.278769,9/7/2022,5030.445401,2515222.7,Pasar Gudang
616,0,0,243.5911589,0,3544.283399,0,9/8/2022,3787.874558,1893937.279,Pasar Induk
617,0,0,251.5700918,2608.58675,0,0,9/9/2022,2860.156842,1430078.421,Pasar Gudang
618,0,0,1489.044697,323.9434897,316.6962588,239.8529159,9/10/2022,2369.537362,1184768.681,Pasar Pasundan
619,0,0,257.4402465,1819.215376,2010.739536,528.4360488,9/11/2022,4615.831208,2307915.604,Pasar Induk
620,0,868.2066395,243.7808012,0,0,2522.319338,9/12/2022,3634.306778,1817153.389,Pasar Bogor
621,0,960.8564223,0,563.0680979,516.9321637,0,9/13/2022,2040.856684,1020428.342,Pasar Induk
622,0,1699.950817,0,0,258.226005,2679.982451,9/14/2022,4638.159272,2319079.636,Pasar Gudang
623,473.491204,0,1608.103038,718.1828024,0,0,9/15/2022,2799.777044,1399888.522,Pasar Induk
624,424.0324412,0,1344.49851,258.8959046,0,249.2741517,9/16/2022,2276.701007,1138350.504,Pasar Bogor
625,0,1193.857069,902.1330769,331.3144789,0,0,9/17/2022,2427.304624,1213652.312,Pasar Pasundan
626,0,259.6855124,253.1844983,824.1745997,2473.021971,0,9/18/2022,3810.066581,1905033.291,Pasar Induk
627,256.6432569,2863.363082,318.0592507,0,0,0,9/19/2022,3438.06559,1719032.795,Pasar Induk
628,0,256.291616,0,0,257.4429322,4108.10545,9/20/2022,4621.839998,2310919.999,Pasar Pasundan
629,2483.618343,260.5287067,0,0,718.4177775,0,9/21/2022,3462.564827,1731282.414,Pasar Bogor
630,243.3688567,0,0,363.9314612,1879.636877,241.7697355,9/22/2022,2728.706931,1364353.465,Pasar Induk
631,1273.29703,255.1913044,0,258.9066828,0,2000.03967,9/23/2022,3787.434687,1893717.343,Pasar Induk
632,0,815.4325573,0,683.0329067,2694.020726,0,9/24/2022,4192.48619,2096243.095,Pasar Induk
633,1255.723141,2511.416623,0,315.6463461,0,0,9/25/2022,4082.786111,2041393.055,Pasar Bogor
634,241.4223706,0,0,0,2472.788818,0,9/26/2022,2714.211188,1357105.594,Pasar Induk
635,1350.513401,386.8626958,653.393296,750.2548095,0,0,9/27/2022,3141.024202,1570512.101,Pasar Gudang
636,0,3104.126343,241.456883,0,240.542318,1170.218771,9/28/2022,4756.344316,2378172.158,Pasar Gudang
637,0,0,251.4758959,3067.066743,0,0,9/29/2022,3318.542639,1659271.319,Pasar Induk
638,0,4092.500809,239.7430707,0,0,0,9/30/2022,4332.24388,2166121.94,Pasar Bogor
639,1102.266995,257.5059047,0,610.4036047,1194.574812,0,10/1/2022,3164.751316,1582375.658,Pasar Bogor
640,683.1563312,1335.063999,0,0,0,245.2819735,10/2/2022,2263.502304,1131751.152,Pasar Bogor
641,0,296.01845,915.7193131,886.1574412,0,0,10/3/2022,2097.895204,1048947.602,Pasar Gudang
642,289.9858179,3061.99223,0,252.2480533,0,249.7751395,10/4/2022,3854.001241,1927000.62,Pasar Bogor
643,258.4078679,0,465.6597343,1130.345723,3184.940368,0,10/5/2022,5039.353693,2519676.846,Pasar Pasundan
644,0,465.5583873,517.4185929,0,1205.174261,0,10/6/2022,2188.151241,1094075.621,Pasar Bogor
645,244.5783825,1652.858641,0,0,435.1286716,256.1392086,10/7/2022,2588.704903,1294352.452,Pasar Induk
646,0,256.4803716,636.371054,3068.08097,0,0,10/8/2022,3960.932396,1980466.198,Pasar Bogor
647,0,0,970.9451103,0,532.9642462,1233.267681,10/9/2022,2737.177037,1368588.519,Pasar Gudang
648,877.9000681,0,311.8430929,0,849.2249532,0,10/10/2022,2038.968114,1019484.057,Pasar Induk
649,841.5760125,0,0,248.9010377,0,1141.251241,10/11/2022,2231.728291,1115864.146,Pasar Gudang
650,0,3967.01103,0,256.2816496,0,0,10/12/2022,4223.29268,2111646.34,Pasar Gudang
651,332.749678,0,238.3312506,0,2416.722555,0,10/13/2022,2987.803484,1493901.742,Pasar Induk
652,522.8600059,0,0,728.9273712,2149.625637,0,10/14/2022,3401.413014,1700706.507,Pasar Induk
653,2052.112986,484.1359211,0,250.8355128,0,0,10/15/2022,2787.08442,1393542.21,Pasar Pasundan
654,4146.865994,0,0,255.0854825,0,0,10/16/2022,4401.951477,2200975.738,Pasar Induk
655,0,1691.739299,238.4197425,0,0,249.2904745,10/17/2022,2179.449516,1089724.758,Pasar Induk
656,494.5066051,2526.321128,397.9596439,0,0,0,10/18/2022,3418.787376,1709393.688,Pasar Gudang
657,388.2512899,0,0,0,986.6347457,2062.870538,10/19/2022,3437.756573,1718878.287,Pasar Gudang
658,0,0,506.0810626,980.0010742,0,1226.58741,10/20/2022,2712.669547,1356334.774,Pasar Pasundan
659,422.9582816,0,256.9399333,1905.859414,621.1448073,0,10/21/2022,3206.902437,1603451.218,Pasar Gudang
660,0,250.3639275,0,2318.660097,2292.103908,0,10/22/2022,4861.127932,2430563.966,Pasar Gudang
661,0,0,0,581.6701228,654.8938981,2950.604986,10/23/2022,4187.169007,2093584.503,Pasar Pasundan
662,1096.400009,2241.512358,0,0,403.2360064,400.9734425,10/24/2022,4142.121816,2071060.908,Pasar Induk
663,0,253.8432819,0,3609.24155,346.0266108,0,10/25/2022,4209.111442,2104555.721,Pasar Bogor
664,254.6573959,252.3834679,0,0,4381.802044,0,10/26/2022,4888.842908,2444421.454,Pasar Induk
665,0,788.0033743,241.413421,721.6840322,0,647.3972806,10/27/2022,2398.498108,1199249.054,Pasar Bogor
666,585.2464133,258.7875909,0,0,1594.635096,563.2421121,10/28/2022,3001.911212,1500955.606,Pasar Induk
667,0,248.8900665,2952.467242,246.6779059,697.2852399,0,10/29/2022,4145.320454,2072660.227,Pasar Pasundan
668,255.0897915,0,0,0,3162.381329,0,10/30/2022,3417.471121,1708735.56,Pasar Pasundan
669,2881.457165,249.4718697,361.6132685,0,0,253.5737936,10/31/2022,3746.116097,1873058.049,Pasar Pasundan
670,0,257.2216568,0,0,253.4268209,2147.775076,11/1/2022,2658.423554,1329211.777,Pasar Pasundan
671,0,0,0,597.1429962,308.962847,1443.25653,11/2/2022,2349.362374,1174681.187,Pasar Bogor
672,0,2816.993657,812.0703186,253.6113472,0,616.7084449,11/3/2022,4499.383768,2249691.884,Pasar Pasundan
673,1601.84134,1320.626326,0,281.1557358,0,260.2042353,11/4/2022,3463.827638,1731913.819,Pasar Gudang
674,0,856.5206481,0,0,2138.463417,271.9206501,11/5/2022,3266.904716,1633452.358,Pasar Induk
675,244.8585335,0,919.458026,0,1001.250825,1290.215409,11/6/2022,3455.782794,1727891.397,Pasar Pasundan
676,352.5641182,823.9338638,974.7067513,0,0,518.4117797,11/7/2022,2669.616513,1334808.256,Pasar Bogor
677,609.9489024,0,1077.853634,333.2002991,0,0,11/8/2022,2021.002836,1010501.418,Pasar Induk
678,0,245.7604133,0,259.6830835,3339.213517,657.5973057,11/9/2022,4502.254319,2251127.159,Pasar Induk
679,732.6155215,0,0,1304.132462,0,681.0236526,11/10/2022,2717.771636,1358885.818,Pasar Pasundan
680,0,254.4582811,0,1326.725012,0,640.6302502,11/11/2022,2221.813543,1110906.771,Pasar Induk
681,0,568.1951585,0,0,296.4905499,2934.275014,11/12/2022,3798.960722,1899480.361,Pasar Induk
682,721.3162328,2757.842179,0,248.8444285,0,545.5789493,11/13/2022,4273.58179,2136790.895,Pasar Bogor
683,0,0,0,259.8307242,3725.410014,249.4567258,11/14/2022,4234.697463,2117348.732,Pasar Induk
684,2115.375795,0,587.9695018,241.0295229,0,748.4267556,11/15/2022,3692.801575,1846400.788,Pasar Pasundan
685,2728.593534,297.2446363,0,832.4700719,292.4378511,0,11/16/2022,4150.746093,2075373.047,Pasar Induk
686,970.3477606,822.3408053,2146.435181,0,0,0,11/17/2022,3939.123747,1969561.873,Pasar Bogor
687,0,250.9087645,0,897.276386,0,3494.784443,11/18/2022,4642.969594,2321484.797,Pasar Gudang
688,0,0,2426.547619,264.3822764,0,949.0176505,11/19/2022,3639.947546,1819973.773,Pasar Induk
689,2042.503902,0,0,261.8154346,0,0,11/20/2022,2304.319337,1152159.669,Pasar Bogor
690,0,1689.298035,0,1048.260788,678.0366013,412.4329176,11/21/2022,3828.028341,1914014.171,Pasar Induk
691,0,0,0,3517.276653,255.9335255,0,11/22/2022,3773.210179,1886605.089,Pasar Induk
692,259.4233246,350.1013982,0,0,2816.043622,768.3920301,11/23/2022,4193.960374,2096980.187,Pasar Pasundan
693,3289.685517,530.6157378,0,0,386.7915575,0,11/24/2022,4207.092813,2103546.406,Pasar Gudang
694,0,1442.97683,0,247.0947654,0,322.1865937,11/25/2022,2012.258189,1006129.094,Pasar Gudang
695,387.268245,0,2135.545772,620.4392988,0,0,11/26/2022,3143.253316,1571626.658,Pasar Induk
696,0,0,1351.266446,1381.949601,239.6758637,0,11/27/2022,2972.891911,1486445.955,Pasar Bogor
697,0,0,660.3469365,283.4236178,1112.8579,0,11/28/2022,2056.628455,1028314.227,Pasar Pasundan
698,0,0,0,261.095883,238.6754419,1915.899975,11/29/2022,2415.6713,1207835.65,Pasar Pasundan
699,0,0,0,246.568444,2644.143262,0,11/30/2022,2890.711706,1445355.853,Pasar Bogor
700,3000.713059,404.9037894,0,257.6923205,530.1345212,0,12/1/2022,4193.44369,2096721.845,Pasar Gudang
701,0,0,0,1200.978556,323.4559732,859.0374243,12/2/2022,2383.471953,1191735.977,Pasar Induk
702,0,1270.238139,240.8741244,0,731.4307558,253.9321586,12/3/2022,2496.475178,1248237.589,Pasar Bogor
703,0,0,1233.588707,0,1503.336522,609.0896027,12/4/2022,3346.014832,1673007.416,Pasar Bogor
704,239.1508116,0,2479.135945,0,1504.734634,0,12/5/2022,4223.021391,2111510.695,Pasar Bogor
705,0,0,2277.906459,238.4041543,863.6272357,0,12/6/2022,3379.937849,1689968.924,Pasar Pasundan
706,3650.154029,0,259.1968513,0,346.4791358,0,12/7/2022,4255.830016,2127915.008,Pasar Gudang
707,0,1353.999297,280.513629,0,1731.147586,0,12/8/2022,3365.660512,1682830.256,Pasar Bogor
708,258.6613976,0,0,3031.018454,520.9335683,0,12/9/2022,3810.61342,1905306.71,Pasar Pasundan
709,674.0075424,739.7511283,0,0,851.9142174,629.0474879,12/10/2022,2894.720376,1447360.188,Pasar Pasundan
710,0,2494.131569,244.4038942,0,0,364.6373638,12/11/2022,3103.172827,1551586.413,Pasar Pasundan
711,0,0,0,1209.366213,674.4251661,624.4446513,12/12/2022,2508.236031,1254118.015,Pasar Induk
712,1467.674963,587.9425887,260.6791546,0,0,0,12/13/2022,2316.296707,1158148.353,Pasar Bogor
713,0,0,0,1680.457633,293.4867512,252.581095,12/14/2022,2226.525479,1113262.739,Pasar Induk
714,391.8493941,0,250.2882335,247.9942151,2191.71501,0,12/15/2022,3081.846852,1540923.426,Pasar Bogor
715,504.9109308,703.1872196,238.2437562,0,3107.409337,0,12/16/2022,4553.751244,2276875.622,Pasar Pasundan
716,447.6888637,262.4531754,0,0,2528.284755,0,12/17/2022,3238.426794,1619213.397,Pasar Induk
717,0,627.8240611,0,899.8189444,0,451.254128,12/18/2022,1978.897134,989448.5668,Pasar Bogor
718,0,0,1152.367215,268.1022914,953.6459167,2105.569249,12/19/2022,4479.684673,2239842.336,Pasar Induk
719,1775.391724,0,0,0,257.9381417,2580.397839,12/20/2022,4613.727705,2306863.853,Pasar Bogor
720,0,261.7371808,0,0,1869.548472,0,12/21/2022,2131.285653,1065642.826,Pasar Gudang
721,1841.24606,0,257.7061047,239.2722586,0,2087.186463,12/22/2022,4425.410887,2212705.443,Pasar Gudang
722,291.511966,0,842.1619305,668.9803617,812.7869321,0,12/23/2022,2615.44119,1307720.595,Pasar Bogor
723,3299.718102,246.9027996,310.325456,0,0,794.0353125,12/24/2022,4650.98167,2325490.835,Pasar Bogor
724,0,1544.412559,0,474.7588778,0,614.1288599,12/25/2022,2633.300297,1316650.148,Pasar Bogor
725,0,3565.384385,0,322.5112474,0,260.386453,12/26/2022,4148.282086,2074141.043,Pasar Induk
726,0,429.2537621,0,0,592.8873969,1484.319903,12/27/2022,2506.461062,1253230.531,Pasar Gudang
727,247.174332,0,241.3480493,0,0,2675.839782,12/28/2022,3164.362163,1582181.082,Pasar Gudang
728,917.1362317,249.5230407,0,0,240.097294,2485.007542,12/29/2022,3891.764109,1945882.054,Pasar Induk
729,0,343.454537,1978.048746,0,621.8553669,0,12/30/2022,2943.35865,1471679.325,Pasar Induk
730,2308.762716,1148.413329,0,0,261.4096915,309.2731454,12/31/2022,4027.858882,2013929.441,Pasar Induk
731,0,0,1854.954755,1781.504067,0,260.4528081,1/1/2023,3896.91163,1948455.815,Pasar Gudang
732,1381.541045,0,1104.372459,352.9479397,0,0,1/2/2023,2838.861444,1419430.722,Pasar Gudang
733,0,939.685234,500.3430175,0,556.6132925,0,1/3/2023,1996.641544,998320.772,Pasar Gudang
734,0,0,2590.729904,504.5513999,0,589.962122,1/4/2023,3685.243426,1842621.713,Pasar Pasundan
735,0,387.5064107,249.6056938,2563.709396,0,867.2228801,1/5/2023,4068.044381,2034022.191,Pasar Pasundan
736,0,682.514674,0,522.949356,0,3152.333626,1/6/2023,4357.797656,2178898.828,Pasar Induk
737,1572.422798,0,0,419.7477492,753.4698267,0,1/7/2023,2745.640374,1372820.187,Pasar Pasundan
738,248.8653318,243.1189341,0,400.4118481,1280.197875,0,1/8/2023,2172.593989,1086296.994,Pasar Gudang
739,261.753199,750.6926675,866.2676732,0,0,1208.963697,1/9/2023,3087.677236,1543838.618,Pasar Induk
740,550.9505737,0,0,273.4514292,1075.576905,1592.064904,1/10/2023,3492.043813,1746021.906,Pasar Gudang
741,0,2465.052704,0,262.2884107,0,241.1231165,1/11/2023,2968.464231,1484232.115,Pasar Pasundan
742,249.1709176,0,0,2132.485883,687.1654333,462.9045662,1/12/2023,3531.7268,1765863.4,Pasar Induk
743,0,0,0,245.1267891,1211.91309,1428.360279,1/13/2023,2885.400158,1442700.079,Pasar Gudang
744,0,691.8225456,613.4221597,261.9238161,841.1426864,0,1/14/2023,2408.311208,1204155.604,Pasar Gudang
745,0,252.7948326,0,2902.256259,0,389.20716,1/15/2023,3544.258252,1772129.126,Pasar Bogor
746,1466.784098,1923.105605,0,0,0,261.0392654,1/16/2023,3650.928968,1825464.484,Pasar Gudang
747,1775.155746,723.9146157,0,0,259.4942807,0,1/17/2023,2758.564642,1379282.321,Pasar Induk
748,0,644.9703071,3218.434333,257.0875097,247.7613012,0,1/18/2023,4368.253451,2184126.726,Pasar Gudang
749,250.3007907,254.8631711,0,2206.695491,0,0,1/19/2023,2711.859452,1355929.726,Pasar Bogor
750,263.7125837,341.3821749,0,2195.398422,371.8927561,0,1/20/2023,3172.385937,1586192.968,Pasar Pasundan
751,0,413.0307971,422.5979741,0,0,2632.179689,1/21/2023,3467.80846,1733904.23,Pasar Bogor
752,0,256.7060045,0,256.8006283,244.4744749,3011.660459,1/22/2023,3769.641567,1884820.784,Pasar Bogor
753,250.8617486,0,1371.701479,0,601.8247367,0,1/23/2023,2224.387964,1112193.982,Pasar Gudang
754,1574.041941,0,0,0,258.5599538,641.245842,1/24/2023,2473.847737,1236923.869,Pasar Induk
755,459.753043,0,0,831.2680385,993.2330118,251.5579415,1/25/2023,2535.812035,1267906.017,Pasar Bogor
